"Export time:  2/5/2024, 2:35:28 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B09MHVHXL3","Cat Steps Cat Ladder Wood Cat Stairs Great for Scratching and Climbing - Wooden Cat Stairway with 4 Steps Wall Mounted Climber Set Easy to Install","Yehnna","$32.99","93","2","$3,068","11/23/2021","$21.31","4.2","55","$11.68","56,337","6","FBA","1","Pet Supplies","Standard","6.54 x 6.3 x 11.46 in","4.25 lb","https://www.amazon.com/dp/B09MHVHXL3"
"","","B0C27M52S5","Wooden 3 Pcs Cat Wall Steps, Wall-Mounted Cat Climbing Shelf, Cat Wall Furniture Steps Set with Scratching Pads, Cat Ladder for Cats Perch Platform Supplies for Cats Playing Climbing, White","Ziprofly","$22.99","233","9","$5,357","04/11/2023","$13.75","3.8","188","$9.24","20,439","7","FBA","1","Pet Supplies","Standard","7.91 x 3.66 x 8.7 in","2.98 lb","https://www.amazon.com/dp/B0C27M52S5"
"","","B0C18TRQ66","WONFUlity Cat Shelves and Perches for Wall, Cat Hammock Wall Mounted Cats Shelf and Climbing Shelf with Sisal Scratching and Climbing Bridge Step Modern Cat Bed &Cat Furniture","WONFUlity","$42.99","37","1","$1,591","04/01/2023","$20.76","4.1","60","$22.23","73,520","7","FBA","1","Pet Supplies","Oversize","13 x 11.8 x 16.5 in","9.9 lb","https://www.amazon.com/dp/B0C18TRQ66"
"","","B0C6X664LC","8 Pcs Floating Cat Wall Shelves with Cat Scratching Mat Wooden Cat Perches Indoor Cat Activity Wall Furniture Cats Climbing Steps Kitten Wall Mounted for Climbing Playing Scratching Perching","Qunclay","$95.99","85","4","$8,159","06/01/2023","$62.77","3.7","30","$33.22","35,073","6","FBA","1","Pet Supplies","Oversize","3.46 x 3.46 x 15.75 in","26.1 lb","https://www.amazon.com/dp/B0C6X664LC"
"","","B0CBKWXCG7","3 Pcs Cat Wall Shelves, Wall-Mounted Cat Wall Step, Cat Wall Shelf Fit Cat Up to 15Lbs, Cat Climbing Shelf with Plush Covered, Cat Wall Furniture, Cat Shelves and Perches for Indoor, Cat Gift (Beige)","TIMHAKA","$19.99","35","","$699.65","07/09/2023","$10.56","4","1","$9.43","108,274","7","FBA","1","Pet Supplies","Standard","7.52 x 2.87 x 8.07 in","3.13 lb","https://www.amazon.com/dp/B0CBKWXCG7"
"","","B099XCS3DD","TRIXIE Wall Mount Cat Climbing Steps, Cat Furniture, Scratching Post, 3pcs, Gray","TRIXIE","$23.83","153","3","$3,646","07/19/2021","$13.83","4.4","1,543","$10.00","41,757","6","AMZ","3","Pet Supplies","Standard","7.5 x 8.75 x 7.5 in","4 lb","https://www.amazon.com/dp/B099XCS3DD"
"","","B0BXZGPGV5","SVD.PET (2-Pack Cat Wall Steps, Cat Climbing Stairs with Replaceable Felt Pad, Cat Climbing Shelves for Wall Mounted with Cat Toy, Cat Wall Furniture for Kitten, Medium and Large Cats (White)","SVD.PET","$25.99","97","3","$2,521","03/08/2023","$16.95","4.3","47","$9.04","44,692","7","FBA","1","Pet Supplies","Standard","3.86 x 3.82 x 9.69 in","1.06 lb","https://www.amazon.com/dp/B0BXZGPGV5"
"","","B0CMLVL9SR","Megidok Cat Wall Furniture Corner Climbing Shelf Perches, Cat Bed Wall Mounted with 3 Wide Steps,Modern Floating Stairs for Wall Indoor Cats up to 13 Lbs,Gift for Cat - Black","Megidok","$39.99","406","20","$16,236","11/03/2023","$26.36","4.5","82","$13.63","11,427","7","FBA","1","Pet Supplies","Standard","13.7 x 3.9 x 13.9 in","7.76 lb","https://www.amazon.com/dp/B0CMLVL9SR"
"","","B0CC2K8VZG","Cat Wall Furniture Wall Mounted, 2PCS Cat Shelves and Cat Perches for Wall with 3 Cat Wall Steps and Scratching Pad, Cat Wall Shelves Fit Cat Up to 15Lbs, Wood Cat Hammock Wall Mount (Black)","Uipame","$39.99","230","8","$9,198","07/09/2023","$26.06","3.9","23","$13.93","22,092","8","FBA","1","Pet Supplies","Standard","13.27 x 3.98 x 17.48 in","8.84 lb","https://www.amazon.com/dp/B0CC2K8VZG"
"","","B0BTT7C69K","6 Pcs Cat Wall Mounted Shelves, Cat Wall Furniture with Scratching Non Slip Felt, Cat Wall Shelves Climbing Steps, Thick Secure Solid Wood Floating Wall Shelf for Sleeping Playing Lounging","Maitys","$40.99","31","1","$1,271","02/02/2023","$27.21","3.7","32","$13.78","94,727","7","FBA","1","Pet Supplies","Standard","7.87 x 5.71 x 17.32 in","7.63 lb","https://www.amazon.com/dp/B0BTT7C69K"
"","","B08FDFX51W","Armarkat Cat Wall Climber Series: Steps W1907C, Natural Beige 13 x 12 x 41","Armarkat","$43.90","30","1","$1,317","08/25/2020","$10.89","4.6","120","$33.01","83,025","6","AMZ","22","Pet Supplies","Oversize","12 x 41 x 13 in","7.9 lb","https://www.amazon.com/dp/B08FDFX51W"
"","","B0BPGLS6M8","Calmbee Cat Wall Shelves, Cat Wall Furniture, Wall Mounted Cat Hammock Wooden Perch Cat Steps Cat Bridge Cat Tree Cat Climber Cats Bed Cat Cloud Board","Calmbee","$39.99","47","3","$1,880","12/07/2022","$26.66","4.1","74","$13.33","44,662","7","FBA","1","Pet Supplies","Standard","11 x 7 x 6 in","6.75 lb","https://www.amazon.com/dp/B0BPGLS6M8"
"","","B0CJN4SBBQ","kathson Cat Wall Bed, Wood Cat Wall Shelves with 3 Steps, Corner Cat Climbing Shelf Perches Set Furniture Plush Covered Cat Hammock Modern Cat Scratching Post for Indoor (Black)","kathson","$33.99","15","1","$509.85","11/13/2023","$23.10","","","$10.89","91,695","8","FBA","1","Pet Supplies","Standard","1 x 1 x 1 in","2.93 lb","https://www.amazon.com/dp/B0CJN4SBBQ"
"","","B0BFW5FXZD","2PCS Cat Wall Shelves with Cat Scratching Mat, 16.6x9.7 Inch Large Cat Wall Hammock Cat Wall Furniture Cat Shelf Cat Window Perch Wall Mounted Beds for Sleeping, Playing, Climbing, Support to 30 LBS","PELUOMOZ","$38.99","124","5","$4,835","09/19/2022","$26.41","4.3","153","$12.58","32,116","7","FBA","1","Pet Supplies","Standard","16.6 x 9.7 x 1 in","4.2 lb","https://www.amazon.com/dp/B0BFW5FXZD"
"","","B0BLP29B8R","6 Pcs Cat Wall Furniture Wall Mounted Cat Wall Shelves with Scratching Mat Cat Stairs Cat Wall Steps Cat Ladder Cat Climbing Shelves Cat Perch Supplies for Cats Playing Climbing Indoor","Handepo","$37.99","20","1","$759.80","11/06/2022","$24.96","4.6","32","$13.03","79,413","6","FBA","1","Pet Supplies","Standard","8.15 x 7.76 x 9.84 in","5.84 lb","https://www.amazon.com/dp/B0BLP29B8R"
"","","B0BMTCHX28","Cat Climbing Shelves Wall Mounted,Cat Wall Shelves Wood Cat Wall Climbing Steps Wall Mount Cat Climbing Ladder Cat Perch for Wall Cat Wall Furniture for Activity Indoor Playing Climbing Lounging","RnneLeen","$9.99","10","","$99.90","11/17/2022","$3.35","3.6","10","$6.64","109,871","7","FBA","1","Pet Supplies","Standard","6.7 x 1 x 7.5 in","1.61 lb","https://www.amazon.com/dp/B0BMTCHX28"
"","","B0BLVV4H69","Cat Wall Mounted Shelf Furniture,Cat Climbing Shelves,with Jute Scratching for Indoor Cats Four Steps Stairs,Heavy Duty Wooden Cats Perch Platform (Big-Left to Right)","Miaoge","$16.99","18","","$305.82","11/08/2022","$8.01","4.6","34","$8.98","107,902","6","FBA","1","Pet Supplies","Standard","4.76 x 4.33 x 16.42 in","3.44 lb","https://www.amazon.com/dp/B0BLVV4H69"
"","","B09FQ6Q4QH","2 PCS Cat Wall Shelves,Wood Cat Wall Steps Cat Climber - Cat Wall Climbing Ladder, Wall Mount Cat Climbing Shelves, Cat Perch for Wall, Cat Hammock Bed, Indoor Cat Wall Furniture (2 PCS)","Clyairmao","$18.99","24","","$455.76","09/07/2021","$11.00","4","84","$7.99","105,634","7","FBA","1","Pet Supplies","Standard","7.36 x 3.27 x 8.62 in","1.87 lb","https://www.amazon.com/dp/B09FQ6Q4QH"
"","","B0B5CKPVFC","Skywin Cat Steps - Solid Rubber Wood Cat Stairs Great for Scratching and Climbing - Easy to Install Wall Mounted Cat Shelves for Playful Cats (Brown)","Skywin","$29.99","60","2","$1,799","06/28/2022","$19.70","4.1","400","$10.29","64,437","7","FBA","1","Pet Supplies","Standard","3.66 x 3.31 x 16.18 in","2.91 lb","https://www.amazon.com/dp/B0B5CKPVFC"
"","","B0BNBJ19L1","RayCC Cat Wall Steps Wall Mounted Cat Stairs Cat Climbing Wall Mounted Cat Wall Furniture with Jute Rope Scratching for Cats Climbing and Claw Grinding(2PCS)","RayCC","$15.99","8","","$127.92","05/21/2018","$2.75","3.5","12","$13.24","171,682","6","FBA","1","Pet Supplies","Oversize","6.3 x 6.69 x 18.11 in","3.1 lb","https://www.amazon.com/dp/B0BNBJ19L1"
"","","B08X255BVY","FUKUMARU Cat Activity Tree with Scratching Posts, Wall Mounted Jute Scratcher Pine Hammock (Cat Activity Tree-Updated)","FUKUMARU","$35.79","671","26","$24,015","03/23/2021","$23.39","4.7","1,331","$12.40","9,081","6","FBA","1","Pet Supplies","Standard","11.02 x 3.94 x 14.57 in","5.84 lb","https://www.amazon.com/dp/B08X255BVY"
"","","B0CGTBSWSK","Sandpeak 2-Pack Cat Wall Steps - Wooden Cat Shelves for Wall Mounting, Cat Wall Shelves and Perches for Kittens & Adult Cats - Cat Wall Furniture Set with Jute Rope for Scratching, Kneading, Climbing.","SANDPEAK","$27.98","60","2","$1,679","12/11/2023","","4.8","15","","55,963","","FBA","1","Pet Supplies","","","","https://www.amazon.com/dp/B0CGTBSWSK"
"","","B08KCW8SLC","bqw Floating Cat Shelf Wall Mounted Cat Bed Furniture Climbing Wall for Cat Perching Sleeping Lounging with 2 Steps (Curved)","bqw","$85.99","110","3","$9,459","09/28/2020","$59.97","4.5","419","$26.02","44,827","6","FBA","1","Pet Supplies","Oversize","6.5 x 12 x 20 in","8.6 lb","https://www.amazon.com/dp/B08KCW8SLC"
"","","B0BNQ69C2S","FUKUMARU Cat Scratching Activity Tree Wall Mounted, 50 Inch Scratch Post for Large Cats, Kittens with Cat Bed, Rubber Wood, Large","FUKUMARU","$89.79","191","5","$17,150","11/30/2022","$23.99","4.6","195","$65.80","30,387","6","FBA","1","Pet Supplies","Oversize","10.6 x 49.8 x 23.7 in","17.44 lb","https://www.amazon.com/dp/B0BNQ69C2S"
"","","B0BZD98GJ7","Qunclay 3 Pack Large Cat Wall Shelves Cat Wall Step Cat Hammock Cat Wall Mounted Furniture Bear Head Shaped Cat Climbing Shelves with Felt Scratching Cat Perch Cat Ladder for Playing Sleeping Lounging","Qunclay","$32.99","120","4","$3,959","03/22/2023","","4.3","16","","37,738","7","FBA","1","Pet Supplies","","","","https://www.amazon.com/dp/B0BZD98GJ7"
"","","B0CJ4MQ6HD","2 PCS Cat Climbing Shelf Wall Mounted,Cat Wall Shelves,Wooden Cat Wall Climbing Steps Cat Wall Ladder Stairs Wall Mounted Cat Climbing Step Cat Wall Shelf Cat Climber for Cats Perch Platform Supplies","Clyairmao","$19.98","40","","$799.20","09/14/2023","$11.84","5","2","$8.14","118,429","7","FBA","1","Pet Supplies","Standard","1.9 x 7.8 x 12 in","1.82 lb","https://www.amazon.com/dp/B0CJ4MQ6HD"
"","","B0C1NG9DM1","OIHYA Cat Wall Shelves Set,Indoor Wood Wall-Mounted Cat Stairs Cat Houses Cat Scratcher Cat Tree with Sisal Rope for Cats,Kittens to Playing, Sleeping,Lounging (Beige)","OIHYA","$65.99","65","2","$4,289","04/05/2023","$47.15","4","37","$18.84","63,756","7","FBA","1","Pet Supplies","Oversize","14 x 9 x 14 in","12.35 oz","https://www.amazon.com/dp/B0C1NG9DM1"
"","","B0CHJPQYLR","Wood Cat Wall Shelves with 3 Cat Steps for Wall, Cat Shelves and Perches with Cushion, Wall Mounted Cat Furniture for Indoor Cats, Cat Climbing Shelf with Cat Hammock, Gift for Cats, Large Cat","ANRXNCY","$35.49","186","5","$6,601","12/25/2023","$22.24","3.8","21","$13.25","34,288","7","FBA","1","Pet Supplies","Standard","13 x 6 x 16 in","5.94 lb","https://www.amazon.com/dp/B0CHJPQYLR"
